mod;cod;marca;clase;tipo1;tipo2;tipo3;peso;serv;valor02;valor03;valor04;valor05;valor06;valor07;valor08;valor09;valor10;valor11;valor12;valor13;valor14;valor15;valor16;valor17;valor18;valor19;um;importado;bcpp;pesokg;potencia
F;06412001;NISSAN        ;FURGON          ;JUNIOR         ;L-140          ;MT 2000CC      ;2;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   22200;F;T;   27800;    0; 99
F;06412006;NISSAN        ;FURGON          ;D21            ;[STD]          ;MT 2400CC 4X2  ;1;1;   11000;   11800;   12700;   13600;   14600;   15700;   16800;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   23000;F;T;   28800;    0;134
F;06412010;NISSAN        ;FURGON          ;D22 FRONTIER   ;[STD]          ;MT 2400CC 4X4  ;2;2;       0;       0;       0;       0;   29400;   31500;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   45100;F;T;   56400; 1495;150
F;06412012;NISSAN        ;FURGON          ;D22 FRONTIER   ;[STD]          ;MT 3000CC TD 4X;2;2;       0;       0;   30800;   33000;   35400;   38000;   40800;   43800;   47000;   50400;       0;       0;       0;       0;       0;       0;       0;   61000;F;T;   76300; 1760;150
F;06412013;NISSAN        ;FURGON          ;D21            ;D21            ;MT 2700CC TD 4X;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   35100;F;T;   43900;    0;  1
F;06412014;NISSAN        ;FURGON          ;D22 FRONTIER   ;[STD]          ;MT 2500CC TD 4X;1;2;       0;       0;       0;   20900;   22400;   24000;   25700;   27600;       0;       0;       0;       0;       0;       0;       0;       0;       0;   52300;F;T;   65400; 1395;133
F;06412016;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.4L           ;MT 2400CC 4X2  ;1;1;       0;       0;       0;       0;       0;       0;       0;   27400;   29400;   31500;   33800;   36300;   39000;   41800;   44800;       0;       0;   54500;F;T;   68100; 1220;143
F;06412017;NISSAN        ;FURGON          ;DATSUN         ;TL720T         ;MT 1800CC 4X2  ;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   28400;F;T;   35500;    0;  1
F;06412022;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L           ;MT 2500CC TD 4X;2;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   52400;   56200;   60300;   64700;   69400;       0;       0;       0;   78500;F;T;       0; 1740;131
F;06412028;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L           ;MT 2500CC TD 4X;1;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   33000;   35400;   38000;   40800;   43800;       0;       0;       0;   58200;F;T;       0; 1380;131
F;06412037;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L           ;MT 2500CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   54800;   58800;       0;   77700;F;T;   97100; 1533;161
F;06412038;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L           ;MT 2500CC 4X2 2;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   60000;   68700;T;T;   85875;    0;158
F;06412040;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L           ;MT 2500CC TD 4X;2;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   93100;  106800;T;T;  133500; 1638;161
F;06412015;NISSAN        ;FURGON          ;D22 FRONTIER   ;[ASL]          ;MT 3000CC TD 4X;2;2;       0;       0;   31200;   33500;   35900;   38500;   41300;   44300;   47500;   51000;       0;       0;       0;       0;       0;       0;       0;   62000;F;T;   77500; 1760;150
F;06412018;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.4L [ASL]     ;MT 2400CC 4X2  ;1;1;       0;       0;       0;       0;       0;       0;       0;   30200;   32400;   34800;   37300;   40000;   42900;   46000;   49400;       0;       0;   60300;F;T;   75400; 1220;143
F;06412029;NISSAN        ;FURGON          ;D21            ;[ASL]          ;MT 2400CC 4X2  ;1;2;   14100;   15100;   16200;   17400;   18700;   20100;   21600;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   43500;F;T;   54400;    0;134
F;06412033;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L [ASL]     ;MT 2500CC 4X2  ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   58100;   62300;       0;   74300;F;T;   92900;    0;158
F;06412035;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L [ASL]     ;MT 2500CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   83700;   89800;   96400;  110500;T;T;  138100; 1638;161
F;06412036;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L [ASL]     ;MT 2500CC TD 4X;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   58400;   62700;       0;   82500;F;T;  103100; 1533;161
F;06412039;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L [ASL]     ;MT 2500CC 4X2 2;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   64200;   73300;T;T;   91625;    0;158
F;06412043;NISSAN        ;FURGON          ;NP 300 FRONTIER;2.5L [ASL]     ;MT 2500CC TD 4X;2;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;   55900;   60000;   64400;   69100;   74100;       0;       0;       0;   84300;F;T;       0; 1740;131
F;06412026;NISSAN        ;FURGON          ;D22 FRONTIER   ;[ASL]          ;MT 2500CC TD 4X;1;2;       0;       0;       0;   22300;   23900;   25600;   27500;   29500;       0;       0;       0;       0;       0;       0;       0;       0;       0;   59500;F;T;   74400; 1395;133
F;06410000;NISSAN        ;CARROTANQUE     ;U41            ;U41            ;MT 4200CC TD 4X;0;2;   29600;   31800;   34100;   36600;   39300;   42200;   45300;   48600;   52100;   55900;   60000;       0;       0;       0;       0;       0;       0;   90500;F;T;  113100; 2440;137
F;06410001;NISSAN        ;CARROTANQUE     ;PKC            ;212            ;MT 6900CC TD 4X;0;2;   58900;   63200;   67800;   72700;   78000;   83700;   89800;   96400;       0;       0;       0;       0;       0;       0;       0;       0;       0;  167000;F;T;  208800; 4315;250
F;06410002;NISSAN        ;CARROTANQUE     ;PKC            ;212            ;MT 6900CC TD 4X;0;2;   53000;   56900;   61100;   65600;   70400;   75500;   81000;   86900;       0;       0;       0;       0;       0;       0;       0;       0;       0;  145200;F;T;  181500; 4315;250
F;06411005;NISSAN        ;CHASIS          ;CWB            ;459            ;MT 12500CC TD 6;0;1;       0;       0;       0;       0;   93700;  100500;  107800;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  139000;F;T;  173800; 8172;350
F;06411006;NISSAN        ;CHASIS          ;PKC            ;212            ;MT 6900CC TD 4X;0;2;   47000;   50400;   54100;   58000;   62200;   66700;   71600;   76800;       0;       0;       0;       0;       0;       0;       0;       0;       0;  122000;F;T;  152500; 4315;250
F;06411007;NISSAN        ;CHASIS          ;U41            ;U41            ;MT 4200CC TD 4X;0;2;   26200;   28100;   30200;   32400;   34800;   37300;   40000;   42900;   46000;   49400;   53000;       0;       0;       0;       0;       0;       0;   80300;F;T;  100400; 2440;137
F;06411081;NISSAN        ;CHASIS          ;U41            ;U41            ;MT 4200CC TD 4X;0;1;   26700;   28600;   30700;   32900;   35300;   37900;   40700;   43700;   46900;   50300;   54000;       0;       0;       0;       0;       0;       0;   83400;F;T;  104300; 2440;137
F;06411086;NISSAN        ;CHASIS          ;CABSTAR        ;ZN 1050A5Z     ;MT 3000CC TD [C;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   48700;   52200;       0;       0;       0;       0;       0;   67900;F;T;   84900; 1915;140
F;06411087;NISSAN        ;CHASIS          ;CABSTAR        ;ZN 1040B1Z     ;MT 3000CC TD [D;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   42900;   46000;       0;       0;       0;       0;       0;   58500;F;T;   73100; 1974;140
F;06411088;NISSAN        ;CHASIS          ;CABSTAR        ;ZN 1050B5Z     ;MT 3000CC TD [D;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   47200;   50600;       0;       0;       0;       0;       0;   70600;F;T;   88300; 2131;140
F;06411089;NISSAN        ;CHASIS          ;TL             ;67             ;MT 3000CC T 4X2;1;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   91900;       0;       0;       0;  108000;F;T;  135000;    0;147
F;06411090;NISSAN        ;CHASIS          ;TL             ;67             ;MT 3000CC TD 4X;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   53400;       0;       0;       0;   71000;F;T;   88800; 1702;147
F;06411091;NISSAN        ;CHASIS          ;CABSTAR        ;ZN 1050B5Z [122;MT 3000CC TD [D;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   62000;   66500;   71400;   76600;   82200;       0;   95000;F;T;  118800; 2360;122
F;06411094;NISSAN        ;CHASIS          ;CABSTAR        ;ZN 1050A5Z [122;MT 3000CC TD [C;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   56200;   60300;   64700;   69400;       0;       0;   82100;F;T;  102600; 2210;122
F;06404002;NISSAN        ;CAMION          ;U41            ;U41            ;MT 4200CC TD 4X;0;1;   29400;   31500;   33800;   36300;   39000;   41800;   44800;   48100;   51600;   55400;   59400;       0;       0;       0;       0;       0;       0;   89700;F;T;  112100; 2440;137
F;06404003;NISSAN        ;CAMION          ;U41            ;U41            ;MT 4200CC TD 4X;0;1;   29900;   32100;   34400;   36900;   39600;   42500;   45600;   48900;   52500;   56300;   60400;       0;       0;       0;       0;       0;       0;   92800;F;T;  116000; 2440;137
F;06404004;NISSAN        ;CAMION          ;CPC            ;14             ;MT DSL 4X2     ;0;1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   93200;F;T;  116500;    0;  1
F;06404005;NISSAN        ;CAMION          ;PKC            ;212            ;MT 6900CC TD 4X;0;2;   52200;   56000;   60100;   64500;   69200;   74200;   79600;   85400;       0;       0;       0;       0;       0;       0;       0;       0;       0;  141700;F;T;  177100; 4315;250
F;06404006;NISSAN        ;CAMION          ;CPC            ;16             ;MT TD 4X2      ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   93900;F;T;  117400;    0;  1
F;06404007;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1050A5Z     ;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   54100;   58000;       0;       0;       0;       0;       0;   77400;F;T;   96800; 1915;140
F;06404008;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1050B5Z     ;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   51000;   54700;       0;       0;       0;       0;       0;   77100;F;T;   96400; 2131;140
F;06404009;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1040B1Z     ;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   47600;   51100;       0;       0;       0;       0;       0;   66500;F;T;   83100; 1974;140
F;06404010;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1040A1Z     ;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   52000;       0;       0;       0;       0;       0;   67200;F;T;   84000; 1725;140
F;06404011;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1050A5Z [122;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   61500;   66000;   70800;   76000;       0;       0;   91600;F;T;  114500; 2210;122
F;06404012;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1050B5Z [122;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   65300;   70100;   75200;   80700;   86600;       0;  101500;F;T;  126900; 2360;122
F;06404013;NISSAN        ;CAMION          ;CABSTAR        ;ZN 1040A1Z [122;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   55700;   59800;   64200;       0;       0;   67200;F;T;   84000; 1950;122
F;06412004;NISSAN        ;FURGON          ;U41            ;U41            ;MT 4200CC TD 4X;0;2;   30400;   32600;   35000;   37600;   40300;   43200;   46400;   49800;   53400;   57300;   61500;       0;       0;       0;       0;       0;       0;   94300;F;T;  117900; 2440;137
F;06412005;NISSAN        ;FURGON          ;CPC            ;14             ;MT DSL 4X2     ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   94900;F;T;  118600;    0;  1
F;06412007;NISSAN        ;FURGON          ;CPC            ;16             ;MT TD 4X2      ;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   95400;F;T;  119300;    0;  1
F;06412011;NISSAN        ;FURGON          ;PKC            ;212            ;MT 6900CC TD 4X;0;2;   52900;   56800;   60900;   65300;   70100;   75200;   80700;   86600;       0;       0;       0;       0;       0;       0;       0;       0;       0;  144400;F;T;  180500; 4315;250
F;06412020;NISSAN        ;FURGON          ;U41            ;U41            ;MT 4200CC TD 4X;0;2;   29800;   32000;   34300;   36800;   39500;   42400;   45500;   48800;   52400;   56200;   60300;       0;       0;       0;       0;       0;       0;   92800;F;T;  116000; 2440;137
F;06412021;NISSAN        ;FURGON          ;CABSTAR        ;ZN 1050B5Z     ;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   52100;   55900;       0;       0;       0;       0;       0;   79100;F;T;   98900; 2131;140
F;06412024;NISSAN        ;FURGON          ;CABSTAR        ;ZN 1050A5Z     ;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   54300;   58300;       0;       0;       0;       0;       0;   77900;F;T;   97400; 1915;140
F;06412025;NISSAN        ;FURGON          ;CABSTAR        ;ZN 1040A1Z     ;MT 3000CC TD [C;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   53200;       0;       0;       0;       0;       0;   68500;F;T;   85600; 1725;140
F;06412027;NISSAN        ;FURGON          ;CABSTAR        ;ZN 1040B1Z     ;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   48300;   51800;       0;       0;       0;       0;       0;   67500;F;T;   84400; 1974;140
F;06412030;NISSAN        ;FURGON          ;CABSTAR        ;ZN 1050B5Z [122;MT 3000CC TD [D;0;2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   66300;   71100;   76300;   81900;   87900;       0;  103500;F;T;  129400; 2360;122
